"Step","LunarLander_with_labels_1000_good_reward - episode_reward","LunarLander_with_labels_1000_good_reward - episode_reward__MIN","LunarLander_with_labels_1000_good_reward - episode_reward__MAX"
"434","-84.66621599569916","-84.66621599569916","-84.66621599569916"
"435","-377.0571869582171","-377.0571869582171","-377.0571869582171"
"436","-217.05625094703638","-217.05625094703638","-217.05625094703638"
"437","-49.904250501058996","-49.904250501058996","-49.904250501058996"
"438","-313.6959963436858","-313.6959963436858","-313.6959963436858"
"439","-308.07860375199493","-308.07860375199493","-308.07860375199493"
"440","-517.1644902417399","-517.1644902417399","-517.1644902417399"
"441","-343.2348882476249","-343.2348882476249","-343.2348882476249"
"442","-130.01881211253567","-130.01881211253567","-130.01881211253567"
"443","-306.7785689829942","-306.7785689829942","-306.7785689829942"
"444","-314.6966214156661","-314.6966214156661","-314.6966214156661"
"445","-65.17618475332856","-65.17618475332856","-65.17618475332856"
"446","-89.86459396151704","-89.86459396151704","-89.86459396151704"
"447","-109.456375723708","-109.456375723708","-109.456375723708"
"448","-130.75172429594787","-130.75172429594787","-130.75172429594787"
"449","-82.26762961640958","-82.26762961640958","-82.26762961640958"
"450","-308.33851376703626","-308.33851376703626","-308.33851376703626"
"451","-284.4751941931951","-284.4751941931951","-284.4751941931951"
"452","-527.3508757648053","-527.3508757648053","-527.3508757648053"
"453","-267.57016618049045","-267.57016618049045","-267.57016618049045"
"454","-384.307063034263","-384.307063034263","-384.307063034263"
"455","-327.1810715716332","-327.1810715716332","-327.1810715716332"
"456","-441.1731161642075","-441.1731161642075","-441.1731161642075"
"457","-390.60863561600445","-390.60863561600445","-390.60863561600445"
"458","-267.3070604550663","-267.3070604550663","-267.3070604550663"
"459","-119.24001896498724","-119.24001896498724","-119.24001896498724"
"460","-332.2725353262757","-332.2725353262757","-332.2725353262757"
"461","-385.6585768110179","-385.6585768110179","-385.6585768110179"
"462","-110.83254186838866","-110.83254186838866","-110.83254186838866"
"463","-405.87002107948064","-405.87002107948064","-405.87002107948064"
"464","-413.60825659546265","-413.60825659546265","-413.60825659546265"
"465","-437.02380150642114","-437.02380150642114","-437.02380150642114"
"466","-421.82431104707246","-421.82431104707246","-421.82431104707246"
"467","-331.73031965067014","-331.73031965067014","-331.73031965067014"
"468","-277.13374384804035","-277.13374384804035","-277.13374384804035"
"469","-351.0763794078498","-351.0763794078498","-351.0763794078498"
"470","-461.62510356957995","-461.62510356957995","-461.62510356957995"
"471","-344.8962382120984","-344.8962382120984","-344.8962382120984"
"472","-306.1768699590967","-306.1768699590967","-306.1768699590967"
"473","-187.5778366521616","-187.5778366521616","-187.5778366521616"
"474","-313.14113294308356","-313.14113294308356","-313.14113294308356"
"475","-321.56621086254717","-321.56621086254717","-321.56621086254717"
"476","-317.3936190381413","-317.3936190381413","-317.3936190381413"
"477","-227.04362985715272","-227.04362985715272","-227.04362985715272"
"478","-253.55101824789946","-253.55101824789946","-253.55101824789946"
"479","-22.655079464564253","-22.655079464564253","-22.655079464564253"
"480","-324.92358437440953","-324.92358437440953","-324.92358437440953"
"481","-444.9301633729847","-444.9301633729847","-444.9301633729847"
"482","-129.03544797956945","-129.03544797956945","-129.03544797956945"
"483","-442.2284983351827","-442.2284983351827","-442.2284983351827"
"484","-50.09885970307295","-50.09885970307295","-50.09885970307295"
"485","-346.73621819697456","-346.73621819697456","-346.73621819697456"
"486","-368.7322688336105","-368.7322688336105","-368.7322688336105"
"487","-328.6306156478225","-328.6306156478225","-328.6306156478225"
"488","-397.1285978477538","-397.1285978477538","-397.1285978477538"
"489","-313.3783290610819","-313.3783290610819","-313.3783290610819"
"490","-413.42455566161743","-413.42455566161743","-413.42455566161743"
"491","-258.577219564416","-258.577219564416","-258.577219564416"
"492","-62.23828682592823","-62.23828682592823","-62.23828682592823"
"493","-136.24082659676677","-136.24082659676677","-136.24082659676677"
"494","-318.39350302059756","-318.39350302059756","-318.39350302059756"
"495","-324.5495550672666","-324.5495550672666","-324.5495550672666"
"496","-316.9268717691915","-316.9268717691915","-316.9268717691915"
"497","-295.7413288635979","-295.7413288635979","-295.7413288635979"
"498","-432.5854012554828","-432.5854012554828","-432.5854012554828"
"499","-129.45095160348342","-129.45095160348342","-129.45095160348342"
"500","-133.54321492448452","-133.54321492448452","-133.54321492448452"
"501","-97.92136327270143","-97.92136327270143","-97.92136327270143"
"502","-485.4831861266843","-485.4831861266843","-485.4831861266843"
"503","-249.6028216450127","-249.6028216450127","-249.6028216450127"
"504","-334.31051479839823","-334.31051479839823","-334.31051479839823"
"505","-333.7388251298494","-333.7388251298494","-333.7388251298494"
"506","-388.14417771224964","-388.14417771224964","-388.14417771224964"
"507","-312.77493081577313","-312.77493081577313","-312.77493081577313"
"508","-321.9248009501126","-321.9248009501126","-321.9248009501126"
"509","-116.42400284000364","-116.42400284000364","-116.42400284000364"
"510","-199.31995454300275","-199.31995454300275","-199.31995454300275"
"511","-283.4368726910193","-283.4368726910193","-283.4368726910193"
"512","-258.2372453015795","-258.2372453015795","-258.2372453015795"
"513","-292.39711112296453","-292.39711112296453","-292.39711112296453"
"514","-328.82995622162434","-328.82995622162434","-328.82995622162434"
"515","-41.574758036451875","-41.574758036451875","-41.574758036451875"
"516","-68.10027589273496","-68.10027589273496","-68.10027589273496"
"517","-347.14544406380156","-347.14544406380156","-347.14544406380156"
"518","-325.0650101194531","-325.0650101194531","-325.0650101194531"
"519","-431.4278355779362","-431.4278355779362","-431.4278355779362"
"520","-59.33850426341194","-59.33850426341194","-59.33850426341194"
"521","-9.58869261747071","-9.58869261747071","-9.58869261747071"
"522","-407.9833713906378","-407.9833713906378","-407.9833713906378"
"523","-350.0802742336819","-350.0802742336819","-350.0802742336819"
"524","-256.5102370273211","-256.5102370273211","-256.5102370273211"
"525","-299.0538548136874","-299.0538548136874","-299.0538548136874"
"526","-146.44278266014982","-146.44278266014982","-146.44278266014982"
"527","-109.087434604913","-109.087434604913","-109.087434604913"
"528","-170.11099890439135","-170.11099890439135","-170.11099890439135"
"529","-110.78937513224133","-110.78937513224133","-110.78937513224133"
"530","-33.3818035373837","-33.3818035373837","-33.3818035373837"
"531","-262.41529153124367","-262.41529153124367","-262.41529153124367"
"532","-69.78357516185784","-69.78357516185784","-69.78357516185784"
"533","-280.69604775490643","-280.69604775490643","-280.69604775490643"
"534","-95.36234478533268","-95.36234478533268","-95.36234478533268"
"535","-440.22104155644774","-440.22104155644774","-440.22104155644774"
"536","-249.33071723084325","-249.33071723084325","-249.33071723084325"
"537","-147.2392516612488","-147.2392516612488","-147.2392516612488"
"538","-473.6297003444183","-473.6297003444183","-473.6297003444183"
"539","-188.87745638000266","-188.87745638000266","-188.87745638000266"
"540","-345.02127772498227","-345.02127772498227","-345.02127772498227"
"541","-325.1630064519231","-325.1630064519231","-325.1630064519231"
"542","-289.88511510124584","-289.88511510124584","-289.88511510124584"
"543","-313.7834953926997","-313.7834953926997","-313.7834953926997"
"544","-250.75587556481554","-250.75587556481554","-250.75587556481554"
"545","-423.68556495897417","-423.68556495897417","-423.68556495897417"
"546","-345.1945961271247","-345.1945961271247","-345.1945961271247"
"547","-94.31070770936267","-94.31070770936267","-94.31070770936267"
"548","-479.5913179573417","-479.5913179573417","-479.5913179573417"
"549","-363.73862571829267","-363.73862571829267","-363.73862571829267"
"550","-87.2055681090476","-87.2055681090476","-87.2055681090476"
"551","-279.0562750556849","-279.0562750556849","-279.0562750556849"
"552","-335.08206895706394","-335.08206895706394","-335.08206895706394"
"553","-275.389709102201","-275.389709102201","-275.389709102201"
"554","-381.293101887602","-381.293101887602","-381.293101887602"
"555","-324.2987029553209","-324.2987029553209","-324.2987029553209"
"556","-411.90505340227367","-411.90505340227367","-411.90505340227367"
"557","-312.42732807951575","-312.42732807951575","-312.42732807951575"
"558","-122.9157668478042","-122.9157668478042","-122.9157668478042"
"559","-311.363449762638","-311.363449762638","-311.363449762638"
"560","-82.82232903262602","-82.82232903262602","-82.82232903262602"
"561","-36.44494803822187","-36.44494803822187","-36.44494803822187"
"562","-245.50334211652336","-245.50334211652336","-245.50334211652336"
"563","-338.2289717421006","-338.2289717421006","-338.2289717421006"
"564","-290.36603521957994","-290.36603521957994","-290.36603521957994"
"565","-264.54455226545855","-264.54455226545855","-264.54455226545855"
"566","-223.46082192392106","-223.46082192392106","-223.46082192392106"
"567","-577.1711788513766","-577.1711788513766","-577.1711788513766"
"568","-335.79198643720866","-335.79198643720866","-335.79198643720866"
"569","-390.3836743517934","-390.3836743517934","-390.3836743517934"
"570","-305.2157046975317","-305.2157046975317","-305.2157046975317"
"571","-37.47828719576133","-37.47828719576133","-37.47828719576133"
"572","-375.17131916462495","-375.17131916462495","-375.17131916462495"
"573","-300.206368736489","-300.206368736489","-300.206368736489"
"574","-84.64418709941206","-84.64418709941206","-84.64418709941206"
"575","-225.91740345343032","-225.91740345343032","-225.91740345343032"
"576","-359.51539485819245","-359.51539485819245","-359.51539485819245"
"577","-424.4207996092737","-424.4207996092737","-424.4207996092737"
"578","-236.27443739295003","-236.27443739295003","-236.27443739295003"
"579","-294.12255961918527","-294.12255961918527","-294.12255961918527"
"580","-274.2216876053519","-274.2216876053519","-274.2216876053519"
"581","-328.40092164730635","-328.40092164730635","-328.40092164730635"
"582","-260.4247033257086","-260.4247033257086","-260.4247033257086"
"583","-414.54390584924465","-414.54390584924465","-414.54390584924465"
"584","-106.31597239725292","-106.31597239725292","-106.31597239725292"
"585","-180.82677196964622","-180.82677196964622","-180.82677196964622"
"586","-371.7896372296964","-371.7896372296964","-371.7896372296964"
"587","-327.7245112938192","-327.7245112938192","-327.7245112938192"
"588","-309.64432819284497","-309.64432819284497","-309.64432819284497"
"589","-112.14184301912785","-112.14184301912785","-112.14184301912785"
"590","-387.25069555938245","-387.25069555938245","-387.25069555938245"
"591","-331.327261220914","-331.327261220914","-331.327261220914"
"592","-58.926896287687114","-58.926896287687114","-58.926896287687114"
"593","-285.749006791837","-285.749006791837","-285.749006791837"
"594","-398.98216192309644","-398.98216192309644","-398.98216192309644"
"595","-88.06084740000476","-88.06084740000476","-88.06084740000476"
"596","-273.5279641691319","-273.5279641691319","-273.5279641691319"
"597","-382.235876848551","-382.235876848551","-382.235876848551"
"598","-321.33951224894133","-321.33951224894133","-321.33951224894133"
"599","-312.30057338679865","-312.30057338679865","-312.30057338679865"
"600","-316.8244228514742","-316.8244228514742","-316.8244228514742"
"601","-324.1082901696549","-324.1082901696549","-324.1082901696549"
"602","-123.97958670685999","-123.97958670685999","-123.97958670685999"
"603","-333.147112668953","-333.147112668953","-333.147112668953"
"604","-83.57395199051024","-83.57395199051024","-83.57395199051024"
"605","-375.1243463613755","-375.1243463613755","-375.1243463613755"
"606","-260.538767195642","-260.538767195642","-260.538767195642"
"607","-304.13206540002864","-304.13206540002864","-304.13206540002864"
"608","-340.4304845200253","-340.4304845200253","-340.4304845200253"
"609","-325.8597941535272","-325.8597941535272","-325.8597941535272"
"610","-109.90671225190637","-109.90671225190637","-109.90671225190637"
"611","-89.10136165052653","-89.10136165052653","-89.10136165052653"
"612","-309.75513858960005","-309.75513858960005","-309.75513858960005"
"613","-345.95527793323436","-345.95527793323436","-345.95527793323436"
"614","-358.0328760763731","-358.0328760763731","-358.0328760763731"
"615","-115.54373387429308","-115.54373387429308","-115.54373387429308"
"616","-396.54645809291287","-396.54645809291287","-396.54645809291287"
"617","-78.07439930347411","-78.07439930347411","-78.07439930347411"
"618","-145.47669169031215","-145.47669169031215","-145.47669169031215"
"619","-413.52844244327605","-413.52844244327605","-413.52844244327605"
"620","-136.21272454305767","-136.21272454305767","-136.21272454305767"
"621","-242.1735771113634","-242.1735771113634","-242.1735771113634"
"622","-395.98355565520836","-395.98355565520836","-395.98355565520836"
"623","-575.6898499839239","-575.6898499839239","-575.6898499839239"
"624","-91.31165457189083","-91.31165457189083","-91.31165457189083"
"625","-597.568474149112","-597.568474149112","-597.568474149112"
"626","-93.18142006218434","-93.18142006218434","-93.18142006218434"
"627","-20.68686730081984","-20.68686730081984","-20.68686730081984"
"628","-97.69744463335738","-97.69744463335738","-97.69744463335738"
"629","-217.87253254238792","-217.87253254238792","-217.87253254238792"
"630","-164.82005904734132","-164.82005904734132","-164.82005904734132"
"631","-96.6416882005532","-96.6416882005532","-96.6416882005532"
"632","-378.0034656081053","-378.0034656081053","-378.0034656081053"
"633","-355.00215720025085","-355.00215720025085","-355.00215720025085"
"634","-100.99023382006486","-100.99023382006486","-100.99023382006486"
"635","-126.70078492338544","-126.70078492338544","-126.70078492338544"
"636","-209.5416751953763","-209.5416751953763","-209.5416751953763"
"637","-332.8995660170643","-332.8995660170643","-332.8995660170643"
"638","-406.5737548051609","-406.5737548051609","-406.5737548051609"
"639","-349.1612222269083","-349.1612222269083","-349.1612222269083"
"640","-265.0500023116171","-265.0500023116171","-265.0500023116171"
